User_ID,Trip_ID,Point_ID,Latitude,Longitude,Time,Date,Speed,Altitude,Speed_km/h,Latitude_WGS84,Longitude_WGS84,Distance,Time_Difference,Acceleration
Bullis1,003,7,60288529,15245061,05:13:51,11-06-2011,2270,-1,22.7,60.48088166666667,15.408435,0.08801652250437997,179.0,0.01877715704531347
Bullis1,003,8,60286388,15243224,05:14:21,11-06-2011,6390,-1,63.9,60.477313333333335,15.405373333333333,0.4307838903808989,30.0,0.3814814814814815
Bullis1,003,9,60286791,15245625,05:14:51,11-06-2011,7559,-1,75.59,60.477985,15.409375,0.2316332317405409,30.0,0.10824074074074079
Bullis1,003,10,60288987,15250024,05:15:21,11-06-2011,3700,-1,37.0,60.481645,15.416706666666666,0.5718273700257493,30.0,-0.3573148148148149
Bullis1,003,11,60290056,15253003,05:15:51,11-06-2011,1410,-1,14.1,60.48342666666667,15.421671666666667,0.33650441158106253,30.0,-0.21203703703703702
Bullis1,003,12,60291422,15256911,05:16:21,11-06-2011,5570,-1,55.7,60.48570333333333,15.428185,0.4374909617705604,30.0,0.38518518518518524
Bullis1,003,13,60292118,15258698,05:16:51,11-06-2011,4890,-1,48.9,60.48686333333333,15.431163333333334,0.20797733658509257,30.0,-0.06296296296296304
Bullis1,003,14,60293223,15261424,05:17:21,11-06-2011,4110,-1,41.1,60.488705,15.435706666666666,0.322288311447433,30.0,-0.0722222222222222
Bullis1,003,15,60290977,15264650,05:17:51,11-06-2011,5870,-1,58.7,60.48496166666666,15.441083333333333,0.5098988975325215,30.0,0.16296296296296303
Bullis1,003,16,60291160,15265610,05:18:21,11-06-2011,1550,-1,15.5,60.48526666666667,15.442683333333333,0.09398086133451858,30.0,-0.4000000000000001
Bullis1,004,1,60291268,15265317,21:07:21,11-06-2011,130,-1,1.3,60.48544666666667,15.442195,0,0,0
Bullis1,004,2,60290997,15266075,21:08:43,11-06-2011,2400,-1,24.0,60.484995,15.443458333333334,0.08550868345263146,82.0,0.0768970189701897
Bullis1,004,3,60291289,15264164,21:09:57,11-06-2011,3410,-1,34.1,60.485481666666665,15.440273333333334,0.18267355174841904,74.0,0.03791291291291293
Bullis1,004,4,60292203,15262496,21:10:27,11-06-2011,1930,-1,19.3,60.487005,15.437493333333334,0.22777664183249602,30.0,-0.13703703703703704
Bullis1,004,5,60293549,15260773,21:10:57,11-06-2011,2080,-1,20.8,60.489248333333336,15.434621666666667,0.2948997899186679,30.0,0.013888888888888869
Bullis1,004,6,60292031,15258451,21:11:27,11-06-2011,3670,-1,36.7,60.486718333333336,15.430751666666666,0.35224766011470054,30.0,0.14722222222222223
Bullis1,004,7,60291678,15257140,21:11:57,11-06-2011,2180,-1,21.8,60.48613,15.428566666666667,0.136401532803501,30.0,-0.13796296296296298
Bullis1,004,8,60290276,15253830,21:12:27,11-06-2011,4300,-1,43.0,60.48379333333333,15.42305,0.39854393756004813,30.0,0.1962962962962963
